"","STATE","STATENAME","ST_CASE","VE_FORMS","VEH_NO","PER_NO","STR_VEH","COUNTY","DAY","DAYNAME","MONTH","MONTHNAME","HOUR","HOURNAME","MINUTE","MINUTENAME","RUR_URB","RUR_URBNAME","FUNC_SYS","FUNC_SYSNAME","HARM_EV","HARM_EVNAME","MAN_COLL","MAN_COLLNAME","SCH_BUS","SCH_BUSNAME","MAKE","MAKENAME","MAK_MOD","BODY_TYP","BODY_TYPNAME","MOD_YEAR","MOD_YEARNAME","TOW_VEH","TOW_VEHNAME","SPEC_USE","SPEC_USENAME","EMER_USE","EMER_USENAME","ROLLOVER","ROLLOVERNAME","IMPACT1","IMPACT1NAME","FIRE_EXP","FIRE_EXPNAME","AGE","AGENAME","SEX","SEXNAME","PER_TYP","PER_TYPNAME","INJ_SEV","INJ_SEVNAME","SEAT_POS","SEAT_POSNAME","REST_USE","REST_USENAME","REST_MIS","REST_MISNAME","AIR_BAG","AIR_BAGNAME","EJECTION","EJECTIONNAME","EJ_PATH","EJ_PATHNAME","EXTRICAT","EXTRICATNAME","DRINKING","DRINKINGNAME","ALC_DET","ALC_DETNAME","ALC_STATUS","ALC_STATUSNAME","ATST_TYP","ATST_TYPNAME","ALC_RES","ALC_RESNAME","DRUGS","DRUGSNAME","DRUG_DET","DRUG_DETNAME","DSTATUS","DSTATUSNAME","DRUGTST1","DRUGTST1NAME","DRUGTST2","DRUGTST2NAME","DRUGTST3","DRUGTST3NAME","DRUGRES1","DRUGRES1NAME","DRUGRES2","DRUGRES2NAME","DRUGRES3","DRUGRES3NAME","HOSPITAL","HOSPITALNAME","DOA","DOANAME","DEATH_DA","DEATH_DANAME","DEATH_MO","DEATH_MONAME","DEATH_YR","DEATH_YRNAME","DEATH_HR","DEATH_HRNAME","DEATH_MN","DEATH_MNNAME","DEATH_TM","DEATH_TMNAME","LAG_HRS","LAG_HRSNAME","LAG_MINS","LAG_MINSNAME","P_SF1","P_SF1NAME","P_SF2","P_SF2NAME","P_SF3","P_SF3NAME","WORK_INJ","WORK_INJNAME","HISPANIC","HISPANICNAME","RACE","RACENAME","LOCATION","LOCATIONNAME"
"123",38,"North Dakota",380054,1,1,1,0,93,18,18,7,"July",4,"4:00am-4:59am",25,"25",1,"Rural",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",7,"Dodge","Dodge Medium/Heavy - CBE",61,"Single-unit straight truck or Cab-Chassis (10,000 lbs. < GVWR < or = 19,500 lbs.)",1996,"1996",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",17,"17 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",1,"Totally Ejected",2,"Through Side Window",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",228,"0.228 % BAC",9,"Unknown",8,"Not Reported",2,"Test Given",3,"Both: Blood and Urine Tests",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",18,"18",7,"July",2017,"2017",6,"6:00-6:59",5,"5",605,"605",1,"1",40,"40",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",3,"American Indian (includes Alaska Native)",0,"Occupant of a Motor Vehicle"
"124",38,"North Dakota",380054,1,1,2,0,93,18,18,7,"July",4,"4:00am-4:59am",25,"25",1,"Rural",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",7,"Dodge","Dodge Medium/Heavy - CBE",61,"Single-unit straight truck or Cab-Chassis (10,000 lbs. < GVWR < or = 19,500 lbs.)",1996,"1996",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",54,"54 Years",1,"Male",2,"Passenger of a Motor Vehicle In-Transport",2,"Suspected Minor Injury (B)",13,"Front Seat, Right Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",199,"0.199 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Not a Fatality (not Applicable)",0,"Occupant of a Motor Vehicle"
"125",39,"Ohio",390098,2,1,1,0,49,19,19,2,"February",23,"11:00pm-11:59pm",29,"29",2,"Urban",1,"Interstate",24,"Guardrail Face",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",20,"Chevrolet","Chevrolet Camaro",2,"2-door sedan,hardtop,coupe",2012,"2012",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",31,"31 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",2,"Suspected Minor Injury (B)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",209,"0.209 % BAC",1,"Yes (drugs involved)",8,"Not Reported",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Not a Fatality (not Applicable)",0,"Occupant of a Motor Vehicle"
"126",39,"Ohio",390146,1,0,1,1,95,28,28,2,"February",2,"2:00am-2:59am",15,"15",2,"Urban",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"21 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",340,"0.340 % BAC",0,"No (drugs not involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",28,"28",2,"February",2017,"2017",2,"2:00-2:59",16,"16",216,"216",0,"0",1,"1",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk"
"127",39,"Ohio",390234,1,1,1,0,57,18,18,2,"February",16,"4:00pm-4:59pm",2,"2",2,"Urban",1,"Interstate",26,"Other Traffic Barrier",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",52,"Mitsubishi","Mitsubishi Lancer/Lancer Sportback/ Lancer Evolution",4,"4-door sedan, hardtop",2008,"2008",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",99,"Unknown",1,"Yes",30,"30 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",1,"Deployed- Front",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",151,"0.151 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",1,"Blood",1,"Blood",1,"Blood",300,"ALPRAZOLAM",304,"BENZODIAZEPINES",996,"Other Drug",0,"Not Transported",7,"Died at Scene",18,"18",2,"February",2017,"2017",99,"Unknown",99,"Unknown",9999,"Unknown",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",98,"All other races",0,"Occupant of a Motor Vehicle"
"128",39,"Ohio",390256,1,1,1,0,43,23,23,4,"April",0,"0:00am-0:59am",16,"16",1,"Rural",1,"Interstate",25,"Concrete Traffic Barrier",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",58,"Infiniti","Infiniti QX4",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1999,"1999",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",10,"10 Clock Point",0,"No or Not Reported",24,"24 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",3,"Suspected Serious Injury (A)",11,"Front Seat, Left Side",99,"Unknown",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",75,"0.075 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",2,"Urine",2,"Urine",0,"Test Not Given",177,"MORPHINE",603,"MARIJUANA/Marihuana",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Not a Fatality (not Applicable)",0,"Occupant of a Motor Vehicle"
"129",39,"Ohio",390256,1,1,3,0,43,23,23,4,"April",0,"0:00am-0:59am",16,"16",1,"Rural",1,"Interstate",25,"Concrete Traffic Barrier",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",58,"Infiniti","Infiniti QX4",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1999,"1999",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",10,"10 Clock Point",0,"No or Not Reported",23,"23 Years",1,"Male",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",21,"Second Seat, Left Side",99,"Unknown",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",20,"0.020 % BAC",8,"Not Reported",8,"Not Reported",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",23,"23",4,"April",2017,"2017",0,"0:00-0:59",16,"16",16,"16",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
"130",39,"Ohio",390261,2,2,1,0,173,28,28,4,"April",0,"0:00am-0:59am",8,"8",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",22,"Pontiac","Pontiac Sunbird (1985-1994)/J-2000/Sunfire (1995 on)",2,"2-door sedan,hardtop,coupe",2005,"2005",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",30,"30 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",438,"0.438 % BAC",1,"Yes (drugs involved)",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",402,"BENZOYLECGONINE",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",28,"28",4,"April",2017,"2017",0,"0:00-0:59",18,"18",18,"18",0,"0",10,"10",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",0,"Occupant of a Motor Vehicle"
"131",39,"Ohio",390280,3,1,1,0,113,30,30,4,"April",16,"4:00pm-4:59pm",45,"45",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",37,"Honda","Honda Accord",4,"4-door sedan, hardtop",2005,"2005",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",1,"Yes",30,"30 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",99,"Unknown",0,"No",99,"Deployment Unknown",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",321,"0.321 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",605,"Tetrahydrocannabinols (THC)",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",30,"30",4,"April",2017,"2017",17,"17:00-17:59",0,"0",1700,"1700",0,"0",15,"15",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"132",39,"Ohio",390400,1,1,1,0,157,14,14,6,"June",20,"8:00pm-8:59pm",0,"0",1,"Rural",1,"Interstate",35,"Embankment",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",6,"Chrysler","Chrysler Sebring",4,"4-door sedan, hardtop",2004,"2004",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",62,"Left-Front Side",0,"No or Not Reported",48,"48 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",1,"Deployed- Front",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",167,"0.167 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",605,"Tetrahydrocannabinols (THC)",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",14,"14",6,"June",2017,"2017",20,"20:00-20:59",0,"0",2000,"2000",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
"133",39,"Ohio",390442,3,1,1,0,61,28,28,5,"May",21,"9:00pm-9:59pm",22,"22",2,"Urban",1,"Interstate",26,"Other Traffic Barrier",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",12,"Ford","Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2008,"2008",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",11,"11 Clock Point",0,"No or Not Reported",53,"53 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",11,"0.011 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",8,"Other Test Type",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",28,"28",5,"May",2017,"2017",22,"22:00-22:59",3,"3",2203,"2203",0,"0",41,"41",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"134",39,"Ohio",390505,2,1,1,0,35,18,18,7,"July",21,"9:00pm-9:59pm",46,"46",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",6,"Angle",0,"No",35,"Datsun/Nissan","Datsun/Nissan Altima",4,"4-door sedan, hardtop",2008,"2008",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",40,"40 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",210,"0.210 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",1,"Blood",3,"Both: Blood and Urine Tests",0,"Test Not Given",600,"DELTA 9",996,"Other Drug",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",18,"18",7,"July",2017,"2017",22,"22:00-22:59",39,"39",2239,"2239",0,"0",53,"53",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
"135",39,"Ohio",390651,1,1,1,0,61,26,26,8,"August",20,"8:00pm-8:59pm",8,"8",2,"Urban",1,"Interstate",31,"Post, Pole or Other Supports",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",39,"Jaguar","Jaguar XJ/XJL/XJ6/12/XJR/XJ8/  XJ8L Sedan/Coupe",4,"4-door sedan, hardtop",1998,"1998",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",7,"7 Clock Point",0,"No or Not Reported",63,"63 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",1,"Deployed- Front",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",240,"0.240 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",26,"26",8,"August",2017,"2017",20,"20:00-20:59",54,"54",2054,"2054",0,"0",46,"46",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
"136",39,"Ohio",390679,3,2,1,0,103,28,28,8,"August",21,"9:00pm-9:59pm",38,"38",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",49,"Toyota","Toyota 4-Runner",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2001,"2001",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",6,"6 Clock Point",0,"No or Not Reported",54,"54 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",266,"0.266 % BAC",1,"Yes (drugs involved)",8,"Not Reported",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",28,"28",8,"August",2017,"2017",21,"21:00-21:59",38,"38",2138,"2138",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"137",39,"Ohio",390691,1,1,1,0,49,4,4,9,"September",23,"11:00pm-11:59pm",7,"7",2,"Urban",1,"Interstate",25,"Concrete Traffic Barrier",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",63,"KIA","KIA Sorrento",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2016,"2016",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",9,"9 Clock Point",0,"No or Not Reported",64,"64 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",8,"Deployed- Combination",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",130,"0.130 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",600,"DELTA 9",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",4,"4",9,"September",2017,"2017",23,"23:00-23:59",20,"20",2320,"2320",0,"0",13,"13",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"138",39,"Ohio",390714,1,1,1,0,35,28,28,8,"August",3,"3:00am-3:59am",9,"9",2,"Urban",1,"Interstate",59,"Traffic Sign Support",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",35,"Datsun/Nissan","Datsun/Nissan Sentra",4,"4-door sedan, hardtop",2013,"2013",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",21,"21 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",3,"Suspected Serious Injury (A)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",1,"Deployed- Front",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",134,"0.134 % BAC",0,"No (drugs not involved)",8,"Not Reported",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Not a Fatality (not Applicable)",0,"Occupant of a Motor Vehicle"
"139",39,"Ohio",390761,1,1,1,0,49,23,23,9,"September",6,"6:00am-6:59am",11,"11",2,"Urban",1,"Interstate",24,"Guardrail Face",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",12,"Ford","Ford Fusion",4,"4-door sedan, hardtop",2010,"2010",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",1,"1 Clock Point",0,"No or Not Reported",26,"26 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",110,"0.110 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",1,"Blood",3,"Both: Blood and Urine Tests",0,"Test Not Given",600,"DELTA 9",996,"Other Drug",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",23,"23",9,"September",2017,"2017",6,"6:00-6:59",36,"36",636,"636",0,"0",25,"25",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
"140",39,"Ohio",390770,1,1,1,0,49,30,30,9,"September",1,"1:00am-1:59am",36,"36",2,"Urban",1,"Interstate",18,"Other Object (not fixed)",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",37,"Honda","Honda Odyssey",20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2009,"2009",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",30,"30 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",0,"No Apparent Injury (O)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",3,"Behavioral",2,"Test Given",1,"Blood",197,"0.197 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",1,"Blood",1,"Blood",0,"Test Not Given",402,"BENZOYLECGONINE",605,"Tetrahydrocannabinols (THC)",0,"Test Not Given",0,"Not Transported",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Not a Fatality (not Applicable)",0,"Occupant of a Motor Vehicle"
"141",39,"Ohio",390788,1,1,1,0,61,30,30,9,"September",1,"1:00am-1:59am",33,"33",2,"Urban",1,"Interstate",18,"Other Object (not fixed)",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",22,"Pontiac","Pontiac Bonneville/Catalina/ Parisienne",4,"4-door sedan, hardtop",2004,"2004",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",3,"3 Clock Point",0,"No or Not Reported",29,"29 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",1,"Totally Ejected",2,"Through Side Window",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",249,"0.249 % BAC",0,"No (drugs not involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",30,"30",9,"September",2017,"2017",1,"1:00-1:59",33,"33",133,"133",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
